id,event,from_search,directly_from_search,from_stream,directly_from_stream,from_convo_search,directly_from_convo_search,from_quote_search,directly_from_quote_search,from_timeline_search,directly_from_timeline_search,inserted_at,last_updated_at
1587233073313234949,ukraine-ru,True,True,False,False,False,False,False,False,False,False,2022-11-01 00:05:22.729113+00:00,2022-11-01 00:05:22.729113+00:00
1587233076480024576,ukraine-ru,True,True,False,False,False,False,False,False,False,False,2022-11-01 00:05:22.729014+00:00,2022-11-01 00:05:22.729014+00:00
1587233155764948993,ukraine-ru,True,True,False,False,False,False,False,False,False,False,2022-11-01 00:05:22.728893+00:00,2022-11-01 00:05:22.728893+00:00
1587233157673279488,ukraine-ru,True,False,False,False,False,False,False,False,False,False,2022-11-01 03:35:15.026464+00:00,2022-11-01 03:35:15.026464+00:00
1587233219036028931,ukraine-ru,True,True,False,False,False,False,False,False,False,False,2022-11-01 00:05:22.728771+00:00,2022-11-01 00:05:22.728771+00:00
1587233423210553344,ukraine-ru,True,False,False,False,False,False,False,False,False,False,2022-11-01 00:05:22.729324+00:00,2022-11-01 00:05:22.729324+00:00
1587233459864477696,ukraine-ru,True,False,False,False,False,False,False,False,False,False,2022-11-01 14:39:46.391384+00:00,2022-11-01 14:39:46.391384+00:00
1587233574251544580,ukraine-ru,True,True,False,False,False,False,False,False,False,False,2022-11-01 00:05:22.728673+00:00,2022-11-01 00:05:22.728673+00:00
1587233636943814657,ukraine-ru,True,True,False,False,False,False,False,False,False,False,2022-11-01 00:05:22.728569+00:00,2022-11-01 00:05:22.728569+00:00
1587233726588542977,ukraine-ru,True,True,False,False,False,False,False,False,False,False,2022-11-01 00:05:22.728459+00:00,2022-11-01 00:05:22.728459+00:00
1587233742145392640,ukraine-ru,True,True,False,False,False,False,False,False,False,False,2022-11-01 00:05:22.728352+00:00,2022-11-01 00:05:22.728352+00:00
1587233942226206721,ukraine-ru,True,True,False,False,False,False,False,False,False,False,2022-11-01 00:05:22.728223+00:00,2022-11-01 00:05:22.728223+00:00
