id,event,from_search,directly_from_search,from_stream,directly_from_stream,from_convo_search,directly_from_convo_search,from_quote_search,directly_from_quote_search,from_timeline_search,directly_from_timeline_search,inserted_at,last_updated_at
1540847412041973762,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 00:01:14.048144+00:00,2022-06-26 00:06:05.186753+00:00
1540847621761277952,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 00:06:05.186575+00:00,2022-06-26 00:06:05.186575+00:00
1540848202202628096,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 00:06:05.186393+00:00,2022-06-26 00:06:05.186393+00:00
1540848575697010689,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 00:06:05.186209+00:00,2022-06-26 00:06:05.186209+00:00
1540848686649016320,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 00:06:05.185995+00:00,2022-06-26 00:06:05.185995+00:00
1540848786590908421,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 00:06:05.185728+00:00,2022-06-26 00:17:48.765095+00:00
1540850251027857408,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 00:17:48.764838+00:00,2022-06-26 00:26:08.380718+00:00
1540853111996178433,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 00:26:08.380476+00:00,2022-06-26 00:41:04.314850+00:00
1540857477734043648,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 00:41:04.314516+00:00,2022-06-26 00:51:13.366918+00:00
1540859374004060160,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 00:51:13.366646+00:00,2022-06-26 01:11:06.452724+00:00
1540863887121256449,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 01:11:06.452464+00:00,2022-06-26 01:21:00.950778+00:00
1540866899684298753,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 01:21:00.950664+00:00,2022-06-26 01:21:00.950664+00:00
1540867111383441408,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 01:21:00.950411+00:00,2022-06-26 01:26:02.434921+00:00
1540867698959294464,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 01:26:02.434787+00:00,2022-06-26 01:26:02.434787+00:00
1540868170835271682,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 01:26:02.434486+00:00,2022-06-26 01:31:02.621748+00:00
1540868965953593344,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 01:31:02.621476+00:00,2022-06-26 01:31:02.621476+00:00
1540869040503197696,bucha-uk,True,True,False,False,False,False,False,False,False,False,2022-06-26 01:31:02.621125+00:00,2022-06-26 01:51:01.101907+00:00
