id,event,from_search,directly_from_search,from_stream,directly_from_stream,from_convo_search,directly_from_convo_search,from_quote_search,directly_from_quote_search,from_timeline_search,directly_from_timeline_search,inserted_at,last_updated_at
1488963254227550209,ukraine,True,False,False,False,False,False,False,False,False,False,2022-02-24 18:20:21.854068+00:00,2022-02-24 18:20:21.854068+00:00
1488832512424132610,ukraine,True,False,False,False,False,False,False,False,False,False,2022-02-24 18:22:05.687143+00:00,2022-02-24 18:22:05.687143+00:00
1488899761189044235,ukraine,True,False,False,False,False,False,False,False,False,False,2022-02-24 18:25:48.796330+00:00,2022-02-24 18:25:48.796330+00:00
1488886486707625990,ukraine,True,False,False,False,False,False,False,False,False,False,2022-02-24 18:33:44.432332+00:00,2022-02-24 18:33:44.432332+00:00
1488901630582202370,ukraine,True,False,False,False,False,False,False,False,False,False,2022-02-24 18:34:17.281767+00:00,2022-02-24 18:34:17.281767+00:00
1488841404818333696,ukraine,True,False,False,False,False,False,False,False,False,False,2022-02-24 18:46:25.950568+00:00,2022-02-24 18:46:25.950568+00:00
1488860429946441729,ukraine,True,True,False,False,False,False,False,False,False,False,2022-02-24 18:47:29.343377+00:00,2022-02-24 20:04:24.485335+00:00
1488868098962829318,ukraine,True,False,False,False,False,False,False,False,False,False,2022-02-24 19:20:05.533148+00:00,2022-02-24 19:20:05.533148+00:00
1488986727804981251,ukraine,True,True,False,False,False,False,False,False,False,False,2022-02-24 19:16:51.379295+00:00,2022-02-24 20:03:55.440268+00:00
1488753413332647937,ukraine,True,False,False,False,False,False,False,False,False,False,2022-02-24 18:59:12.532811+00:00,2022-02-24 18:59:12.532811+00:00
1488843005977059329,ukraine,True,False,False,False,False,False,False,False,False,False,2022-02-24 19:01:25.907886+00:00,2022-02-24 19:01:25.907886+00:00
1488836723232628741,ukraine,True,False,False,False,False,False,False,False,False,False,2022-02-24 19:20:50.036211+00:00,2022-02-24 19:20:50.036211+00:00
1488918384179748865,ukraine,True,True,False,False,False,False,False,False,False,False,2022-02-24 19:53:25.063618+00:00,2022-02-24 20:04:09.802792+00:00
1489001013629566978,ukraine,True,True,False,False,False,False,False,False,False,False,2022-02-24 19:30:28.093926+00:00,2022-02-24 20:03:50.309077+00:00
1488801852816830472,ukraine,True,False,False,False,False,False,False,False,False,False,2022-02-24 19:30:39.676680+00:00,2022-02-24 19:30:39.676680+00:00
1488870055949520899,ukraine,True,False,False,False,False,False,False,False,False,False,2022-02-24 19:44:34.559446+00:00,2022-02-24 19:44:34.559446+00:00
1488766386763673601,ukraine,True,False,False,False,False,False,False,False,False,False,2022-02-24 19:53:38.694764+00:00,2022-02-24 19:53:38.694764+00:00
1488786547130445824,ukraine,True,True,False,False,False,False,False,False,False,False,2022-02-24 19:53:32.204981+00:00,2022-02-24 20:04:33.982687+00:00
1488898701015855109,ukraine,True,False,False,False,False,False,False,False,False,False,2022-02-24 19:46:04.286034+00:00,2022-02-24 19:46:04.286034+00:00
