id,event,from_search,directly_from_search,from_stream,directly_from_stream,from_convo_search,directly_from_convo_search,from_quote_search,directly_from_quote_search,from_timeline_search,directly_from_timeline_search,inserted_at,last_updated_at
1548095203545821187,ukraine-de,True,False,False,False,False,False,False,False,False,False,2022-07-16 00:40:04.014944+00:00,2022-07-16 00:40:04.014944+00:00
1548095275826196486,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.973950+00:00,2022-07-16 00:05:03.973950+00:00
1548095374719520770,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.973835+00:00,2022-07-16 00:05:03.973835+00:00
1548095389407928323,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.973734+00:00,2022-07-16 00:05:03.973734+00:00
1548095395942674438,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.973580+00:00,2022-07-16 00:05:03.973580+00:00
1548095398446637056,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.973482+00:00,2022-07-16 00:05:03.973482+00:00
1548095431351025666,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.973383+00:00,2022-07-16 00:05:03.973383+00:00
1548095478020993027,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.973275+00:00,2022-07-16 00:05:03.973275+00:00
1548095541875077122,ukraine-de,True,False,False,False,False,False,False,False,False,False,2022-07-16 18:15:04.858277+00:00,2022-07-16 18:15:04.858277+00:00
1548095582715097088,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.973173+00:00,2022-07-16 00:05:03.973173+00:00
1548095626448998400,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.973076+00:00,2022-07-16 00:05:03.973076+00:00
1548095629808701441,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.972978+00:00,2022-07-16 00:05:03.972978+00:00
1548095680647811077,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.972875+00:00,2022-07-16 00:05:03.972875+00:00
1548095768178790400,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.972761+00:00,2022-07-16 00:05:03.972761+00:00
1548095768279392260,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.972638+00:00,2022-07-16 00:05:03.972638+00:00
1548095770754031618,ukraine-de,True,False,False,False,False,False,False,False,False,False,2022-07-16 00:30:05.675902+00:00,2022-07-16 00:30:05.675902+00:00
1548095851569877000,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.972486+00:00,2022-07-16 00:05:03.972486+00:00
1548095864698064896,ukraine-de,True,False,False,False,False,False,False,False,False,False,2022-07-16 00:10:04.099214+00:00,2022-07-16 00:10:04.099214+00:00
1548095868028350466,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.972375+00:00,2022-07-16 00:05:03.972375+00:00
1548095893605195776,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.972257+00:00,2022-07-16 00:05:03.972257+00:00
1548095911363915776,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.972156+00:00,2022-07-16 00:05:03.972156+00:00
1548095997594652676,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.972054+00:00,2022-07-16 00:05:03.972054+00:00
1548096015579770880,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.971947+00:00,2022-07-16 00:05:03.971947+00:00
1548096018159321088,ukraine-de,True,False,False,False,False,False,False,False,False,False,2022-07-16 12:20:12.957203+00:00,2022-07-16 12:20:12.957203+00:00
1548096021988663299,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.971828+00:00,2022-07-16 00:05:03.971828+00:00
1548096058722435073,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.971710+00:00,2022-07-16 00:05:03.971710+00:00
1548096093111455746,ukraine-de,True,False,False,False,False,False,False,False,False,False,2022-07-16 00:10:04.099734+00:00,2022-07-16 00:10:04.099734+00:00
1548096208513536001,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:05:03.971458+00:00,2022-07-16 00:05:03.971458+00:00
1548096326100873216,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:10:04.098092+00:00,2022-07-16 00:10:04.098092+00:00
1548096492971233282,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:10:04.097994+00:00,2022-07-16 00:10:04.097994+00:00
1548096612315979776,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:10:04.097894+00:00,2022-07-16 00:10:04.097894+00:00
1548096734638661635,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:10:04.097794+00:00,2022-07-16 00:10:04.097794+00:00
1548096739281752064,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:10:04.097691+00:00,2022-07-16 00:10:04.097691+00:00
1548096759347310594,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:10:04.097545+00:00,2022-07-16 00:10:04.097545+00:00
1548096800002715652,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:10:04.097447+00:00,2022-07-16 00:10:04.097447+00:00
1548096842503598080,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:10:04.097344+00:00,2022-07-16 00:10:04.097344+00:00
1548096851156484096,ukraine-de,True,True,False,False,False,False,False,False,False,False,2022-07-16 00:10:04.097247+00:00,2022-07-16 00:10:04.097247+00:00
